Apr. 4, 2014   21:12:46
Multi-Potential Steps
File: z:\research\electrochemistry\04-04-2014\01mp\01mp 0.9v 3s -0.4v 2s, auqcm in 4.5g kno3.txt
Data Source:  Experiment
Instrument Model:  CHI760D
Header: 
Note: 

E1 (V) = 0.9
T1 (s) = 3
E2 (V) = -0.4
T2 (s) = 2
Cycle = 999
Sample Interval (s) = 0.5
Quiet Time (sec) = 0
Sensitivity (A/V) = 1e-5
Comp R (ohm) = 22.0

Time/sec, Current/A, Charge/C
1.627e+3, -1.470e-5, -4.681e-3
1.628e+3, -1.115e-5, -4.687e-3
1.628e+3, -8.832e-6, -4.691e-3
1.629e+3, 9.777e-5, -4.642e-3
1.629e+3, 2.134e-5, -4.632e-3
1.630e+3, 1.520e-5, -4.624e-3
1.630e+3, 1.276e-5, -4.618e-3
1.631e+3, -1.001e-4, -4.668e-3
1.631e+3, -3.400e-5, -4.685e-3
1.632e+3, -2.071e-5, -4.695e-3
1.632e+3, -1.470e-5, -4.703e-3
1.633e+3, -1.115e-5, -4.708e-3
1.633e+3, -8.831e-6, -4.713e-3
1.634e+3, 9.781e-5, -4.664e-3
1.634e+3, 2.136e-5, -4.653e-3
1.635e+3, 1.521e-5, -4.645e-3
1.635e+3, 1.276e-5, -4.639e-3
1.636e+3, -1.001e-4, -4.689e-3
1.636e+3, -3.402e-5, -4.706e-3
1.637e+3, -2.073e-5, -4.716e-3
1.637e+3, -1.471e-5, -4.724e-3
1.638e+3, -1.115e-5, -4.729e-3
1.638e+3, -8.828e-6, -4.734e-3
1.639e+3, 9.785e-5, -4.685e-3
1.639e+3, 2.138e-5, -4.674e-3
1.640e+3, 1.522e-5, -4.667e-3
1.640e+3, 1.277e-5, -4.660e-3
1.641e+3, -1.001e-4, -4.710e-3
1.641e+3, -3.405e-5, -4.727e-3
1.642e+3, -2.073e-5, -4.738e-3
1.642e+3, -1.471e-5, -4.745e-3
1.643e+3, -1.116e-5, -4.751e-3
1.643e+3, -8.831e-6, -4.755e-3
1.644e+3, 9.793e-5, -4.706e-3
1.644e+3, 2.139e-5, -4.695e-3
1.645e+3, 1.523e-5, -4.688e-3
1.645e+3, 1.278e-5, -4.681e-3
1.646e+3, -1.001e-4, -4.731e-3
1.646e+3, -3.409e-5, -4.748e-3
1.647e+3, -2.075e-5, -4.759e-3
1.647e+3, -1.471e-5, -4.766e-3
1.648e+3, -1.115e-5, -4.772e-3
1.648e+3, -8.831e-6, -4.776e-3
1.649e+3, 9.796e-5, -4.727e-3
1.649e+3, 2.141e-5, -4.716e-3
1.650e+3, 1.524e-5, -4.709e-3
1.650e+3, 1.278e-5, -4.702e-3
1.651e+3, -1.001e-4, -4.753e-3
1.651e+3, -3.412e-5, -4.770e-3
1.652e+3, -2.077e-5, -4.780e-3
1.652e+3, -1.472e-5, -4.787e-3
1.653e+3, -1.115e-5, -4.793e-3
1.653e+3, -8.827e-6, -4.797e-3
1.654e+3, 9.800e-5, -4.748e-3
1.654e+3, 2.143e-5, -4.738e-3
1.655e+3, 1.525e-5, -4.730e-3
1.655e+3, 1.279e-5, -4.724e-3
1.656e+3, -1.001e-4, -4.774e-3
1.656e+3, -3.415e-5, -4.791e-3
1.657e+3, -2.077e-5, -4.801e-3
1.657e+3, -1.473e-5, -4.808e-3
1.658e+3, -1.116e-5, -4.814e-3
1.658e+3, -8.830e-6, -4.818e-3
1.659e+3, 9.806e-5, -4.769e-3
1.659e+3, 2.144e-5, -4.759e-3
1.660e+3, 1.526e-5, -4.751e-3
1.660e+3, 1.280e-5, -4.745e-3
1.661e+3, -1.001e-4, -4.795e-3
1.661e+3, -3.418e-5, -4.812e-3
1.662e+3, -2.079e-5, -4.822e-3
1.662e+3, -1.473e-5, -4.830e-3
1.663e+3, -1.116e-5, -4.835e-3
1.663e+3, -8.831e-6, -4.840e-3
1.664e+3, 9.810e-5, -4.791e-3
1.664e+3, 2.146e-5, -4.780e-3
1.665e+3, 1.526e-5, -4.772e-3
1.665e+3, 1.280e-5, -4.766e-3
1.666e+3, -1.001e-4, -4.816e-3
1.666e+3, -3.422e-5, -4.833e-3
1.667e+3, -2.081e-5, -4.843e-3
1.667e+3, -1.474e-5, -4.851e-3
1.668e+3, -1.116e-5, -4.856e-3
1.668e+3, -8.828e-6, -4.861e-3
1.669e+3, 9.814e-5, -4.812e-3
1.669e+3, 2.148e-5, -4.801e-3
1.670e+3, 1.527e-5, -4.793e-3
1.670e+3, 1.281e-5, -4.787e-3
1.671e+3, -1.001e-4, -4.837e-3
1.671e+3, -3.424e-5, -4.854e-3
1.672e+3, -2.082e-5, -4.864e-3
1.672e+3, -1.475e-5, -4.872e-3
1.673e+3, -1.116e-5, -4.877e-3
1.673e+3, -8.827e-6, -4.882e-3
1.674e+3, 9.819e-5, -4.833e-3
1.674e+3, 2.149e-5, -4.822e-3
1.675e+3, 1.528e-5, -4.814e-3
1.675e+3, 1.282e-5, -4.808e-3
1.676e+3, -1.001e-4, -4.858e-3
1.676e+3, -3.428e-5, -4.875e-3
